tau,tau_true,category,TP,FP,FN,TN,N,removed,kept,Precision,Recall,TPR,TNR,FPR,FNR,sample_fp_share_all,sample_fp_share_removed,sample_fn_share_all,sample_fn_share_kept,severity_index_fp,severity_index_fp_t1,severity_ratio_fp,volume_scenario,posts_per_day,days_in_period,n_period_posts,s_fp,loss_share_fp_raw,fp_total_cost_period_raw,fp_total_cost_period,loss_share_fp,fp_denominator_posts_period,eur_per_fp,fp_total_cost_sample
0.42,0.5,META3_ANY,5187,9333,2934,82546,100000,14520,85480,0.35723140495867767,0.6387144440339859,0.6387144440339859,0.8984207490286137,0.10157925097138627,0.361285555966014,0.09333,0.6427685950413223,0.02934,0.0343238184370613,0.15999999999968004,0.39999999999920005,0.4,low,1260900000.0,181,228222900000.0,0.12,0.048,3861203585.1472473,3861203585.1472473,0.048,21300043257.0,0.18127679547685002,1691.8563321854413
0.41,0.5,META3_ANY,5187,9355,2934,82524,100000,14542,85458,0.3566909641039747,0.6387144440339859,0.6387144440339859,0.8981813036711327,0.10181869632886731,0.361285555966014,0.09355,0.6433090358960253,0.02934,0.03433265463736573,0.17999999999964006,0.39999999999920005,0.45000000000000007,low,1260900000.0,181,228222900000.0,0.12,0.054000000000000006,4343854033.290653,4343854033.290653,0.054000000000000006,21350252295.0,0.20345680103780026,1903.3383737086215
0.4,0.5,META3_ANY,5428,10565,2693,81314,100000,15993,84007,0.3393984868379916,0.6683905922915897,0.6683905922915897,0.8850118090096758,0.11498819099032423,0.3316094077084103,0.10565,0.6606015131620083,0.02693,0.03205685240515671,0.19999999999959997,0.39999999999920005,0.49999999999999983,low,1260900000.0,181,228222900000.0,0.12,0.05999999999999998,4826504481.434057,4826504481.434057,0.05999999999999998,24111749384.999996,0.20017230622165652,2114.8204152318012
0.39,0.5,META3_ANY,5573,11292,2548,80587,100000,16865,83135,0.3304476726949303,0.6862455362640069,0.6862455362640069,0.8770992283329161,0.12290077166708388,0.3137544637359931,0.11292,0.6695523273050696,0.02548,0.030648944487881156,0.21999999999956,0.39999999999920005,0.5499999999999999,low,1260900000.0,181,228222900000.0,0.12,0.06599999999999999,5309154929.577464,5309154929.577464,0.06599999999999999,25770929868.0,0.20601332419013293,2326.302456754981
0.38,0.5,META3_ANY,5574,11293,2547,80586,100000,16867,83133,0.33046777731665383,0.6863686738086443,0.6863686738086443,0.8770883444530306,0.12291165554696938,0.31363132619135575,0.11293,0.6695322226833462,0.02547,0.030637652917613944,0.23999999999952001,0.39999999999920005,0.6,low,1260900000.0,181,228222900000.0,0.12,0.072,5791805377.72087,5791805377.72087,0.072,25773212097.0,0.22472190722378121,2537.784498278161
0.37,0.5,META3_ANY,5575,11303,2546,80576,100000,16878,83122,0.33031164829956156,0.6864918113532816,0.6864918113532816,0.8769795056541756,0.1230204943458244,0.31350818864671837,0.11303,0.6696883517004384,0.02546,0.030629676860518273,0.25999999999948004,0.39999999999920005,0.65,low,1260900000.0,181,228222900000.0,0.12,0.078,6274455825.864277,6274455825.864277,0.078,25796034387.0,0.2432333486509194,2749.266539801342
0.36,0.5,META3_ANY,5575,11303,2546,80576,100000,16878,83122,0.33031164829956156,0.6864918113532816,0.6864918113532816,0.8769795056541756,0.1230204943458244,0.31350818864671837,0.11303,0.6696883517004384,0.02546,0.030629676860518273,0.27999999999944003,0.39999999999920005,0.7,low,1260900000.0,181,228222900000.0,0.12,0.08399999999999999,6757106274.007682,6757106274.007682,0.08399999999999999,25796034387.0,0.2619436062394516,2960.7485813245216
0.35,0.5,META3_ANY,5723,12329,2398,79550,100000,18052,81948,0.3170285840904055,0.7047161679596109,0.7047161679596109,0.865812644891651,0.13418735510834903,0.2952838320403891,0.12329,0.6829714159095945,0.02398,0.029262459120417826,0.2999999999994001,0.39999999999920005,0.7500000000000001,low,1260900000.0,181,228222900000.0,0.12,0.09000000000000001,7239756722.151089,7239756722.151089,0.09000000000000001,28137601341.0,0.25729829044104974,3172.2306228477023
0.34,0.5,META3_ANY,5912,13306,2209,78573,100000,19218,80782,0.3076282651680716,0.7279891638960719,0.7279891638960719,0.8551790942435159,0.14482090575648407,0.27201083610392807,0.13306,0.6923717348319284,0.02209,0.02734520066351415,0.31999999999935996,0.39999999999920005,0.7999999999999998,low,1260900000.0,181,228222900000.0,0.12,0.09599999999999997,7722407170.294492,7722407170.294492,0.09599999999999997,30367339074.0,0.2542997643447228,3383.7126643708816
0.33,0.5,META3_ANY,6057,14026,2064,77853,100000,20083,79917,0.30159836677787183,0.7458441078684891,0.7458441078684891,0.8473427007259547,0.1526572992740452,0.2541558921315109,0.14026,0.6984016332221281,0.02064,0.02582679530012388,0.33999999999931996,0.39999999999920005,0.8499999999999998,low,1260900000.0,181,228222900000.0,0.12,0.10199999999999997,8205057618.437898,8205057618.437898,0.10199999999999997,32010543954.0,0.2563235923209797,3595.194705894061
0.32,0.5,META3_ANY,6057,14027,2064,77852,100000,20084,79916,0.3015833499302928,0.7458441078684891,0.7458441078684891,0.8473318168460693,0.15266818315393071,0.2541558921315109,0.14027,0.6984166500697072,0.02064,0.025827118474398118,0.35999999999928,0.39999999999920005,0.8999999999999999,low,1260900000.0,181,228222900000.0,0.12,0.10799999999999998,8687708066.581305,8687708066.581305,0.10799999999999998,32012826183.0,0.2713821021898654,3806.676747417242
0.31,0.5,META3_ANY,6057,14027,2064,77852,100000,20084,79916,0.3015833499302928,0.7458441078684891,0.7458441078684891,0.8473318168460693,0.15266818315393071,0.2541558921315109,0.14027,0.6984166500697072,0.02064,0.025827118474398118,0.37999999999924,0.39999999999920005,0.9499999999999998,low,1260900000.0,181,228222900000.0,0.12,0.11399999999999998,9170358514.72471,9170358514.72471,0.11399999999999999,32012826183.0,0.28645888564485794,4018.1587889404223
0.3,0.5,META3_ANY,6089,14248,2032,77631,100000,20337,79663,0.2994050253233024,0.7497845092968847,0.7497845092968847,0.8449264793913734,0.15507352060862656,0.2502154907031154,0.14248,0.7005949746766976,0.02032,0.025507450133688162,0.39999999999920005,0.39999999999920005,1.0,low,1260900000.0,181,228222900000.0,0.12,0.12,9653008962.868116,9653008962.868116,0.11999999999999998,32517198792.0,0.2968585647433747,4229.6408304636025
0.29,0.5,META3_ANY,6089,14248,2032,77631,100000,20337,79663,0.2994050253233024,0.7497845092968847,0.7497845092968847,0.8449264793913734,0.15507352060862656,0.2502154907031154,0.14248,0.7005949746766976,0.02032,0.025507450133688162,0.41999999999916005,0.39999999999920005,1.05,low,1260900000.0,181,228222900000.0,0.12,0.126,10135659411.011524,10135659411.011524,0.126,32517198792.0,0.31170149298054345,4441.122871986783
0.28,0.5,META3_ANY,6139,14528,1982,77351,100000,20667,79333,0.2970435960710311,0.7559413865287526,0.7559413865287526,0.8418789930234329,0.158121006976567,0.24405861347124738,0.14528,0.7029564039289689,0.01982,0.024983298249152307,0.43999999999912,0.39999999999920005,1.0999999999999999,low,1260900000.0,181,228222900000.0,0.12,0.13199999999999998,10618309859.154928,10618309859.154928,0.13199999999999998,33156222912.0,0.32025088887045444,4652.604913509962
0.27,0.5,META3_ANY,6139,14528,1982,77351,100000,20667,79333,0.2970435960710311,0.7559413865287526,0.7559413865287526,0.8418789930234329,0.158121006976567,0.24405861347124738,0.14528,0.7029564039289689,0.01982,0.024983298249152307,0.45999999999908,0.39999999999920005,1.1499999999999997,low,1260900000.0,181,228222900000.0,0.12,0.13799999999999996,11100960307.298332,11100960307.298332,0.13799999999999996,33156222912.0,0.3348077474554751,4864.086955033142
0.26,0.5,META3_ANY,6139,14531,1982,77348,100000,20670,79330,0.29700048379293664,0.7559413865287526,0.7559413865287526,0.8418463413837765,0.15815365861622352,0.24405861347124738,0.14531,0.7029995162070634,0.01982,0.024984243035421655,0.47999999999904003,0.39999999999920005,1.2,low,1260900000.0,181,228222900000.0,0.12,0.144,11583610755.44174,11583610755.44174,0.144,33163069599.0,0.3492924779131734,5075.568996556323
0.25,0.5,META3_ANY,6303,15638,1818,76241,100000,21941,78059,0.2872704070005925,0.7761359438492796,0.7761359438492796,0.8297978863505262,0.17020211364947377,0.22386405615072036,0.15638,0.7127295929994075,0.01818,0.023290075455745015,0.499999999999,0.39999999999920005,1.25,low,1260900000.0,181,228222900000.0,0.12,0.15,12066261203.585146,12066261203.585146,0.15,35689497102.0,0.3380899755774078,5287.051038079503
0.24,0.5,META3_ANY,6305,15692,1816,76187,100000,21997,78003,0.28662999499931807,0.7763822189385544,0.7763822189385544,0.8292101568367092,0.17078984316329085,0.22361778106144564,0.15692,0.7133700050006819,0.01816,0.023281155852980014,0.5199999999989601,0.39999999999920005,1.3,low,1260900000.0,181,228222900000.0,0.12,0.156,12548911651.728554,12548911651.728554,0.156,35812737468.0,0.3504035865155929,5498.533079602684
0.23,0.5,META3_ANY,6305,15693,1816,76186,100000,21998,78002,0.2866169651786526,0.7763822189385544,0.7763822189385544,0.8291992729568236,0.17080072704317636,0.22361778106144564,0.15693,0.7133830348213474,0.01816,0.023281454321684058,0.53999999999892,0.39999999999920005,1.3499999999999999,low,1260900000.0,181,228222900000.0,0.12,0.16199999999999998,13031562099.871958,13031562099.871958,0.16199999999999998,35815019696.99999,0.3638574600857621,5710.015121125864
0.22,0.5,META3_ANY,6307,15699,1814,76180,100000,22006,77994,0.28660365354903206,0.7766284940278291,0.7766284940278291,0.8291339696775106,0.17086603032248937,0.22337150597217093,0.15699,0.7133963464509679,0.01814,0.023258199348667845,0.5599999999988801,0.39999999999920005,1.4,low,1260900000.0,181,228222900000.0,0.12,0.16799999999999998,13514212548.015364,13514212548.015364,0.16799999999999998,35828713071.0,0.37718944917823066,5921.497162649043
0.21,0.5,META3_ANY,6307,15699,1814,76180,100000,22006,77994,0.28660365354903206,0.7766284940278291,0.7766284940278291,0.8291339696775106,0.17086603032248937,0.22337150597217093,0.15699,0.7133963464509679,0.01814,0.023258199348667845,0.5799999999988401,0.39999999999920005,1.4500000000000002,low,1260900000.0,181,228222900000.0,0.12,0.17400000000000002,13996862996.158772,13996862996.158772,0.17400000000000002,35828713071.0,0.3906605009345961,6132.979204172224
0.2,0.5,META3_ANY,6404,16535,1717,75344,100000,22939,77061,0.2791752038013863,0.788572835857653,0.788572835857653,0.8200350460932313,0.1799649539067687,0.211427164142347,0.16535,0.7208247961986137,0.01717,0.02228105007721156,0.5999999999988,0.39999999999920005,1.5,low,1260900000.0,181,228222900000.0,0.12,0.18,14479513444.302176,14479513444.302176,0.18,37736656515.0,0.38369889602028445,6344.461245695404
0.19,0.5,META3_ANY,6758,19803,1363,72076,100000,26561,73439,0.25443319152140353,0.8321635266592784,0.8321635266592784,0.7844665266274121,0.21553347337258785,0.16783647334072158,0.19803,0.7455668084785965,0.01363,0.01855962090987078,0.61999999999876,0.39999999999920005,1.5499999999999998,low,1260900000.0,181,228222900000.0,0.12,0.18599999999999997,14962163892.44558,14962163892.44558,0.18599999999999997,45194980887.0,0.331058086513083,6555.943287218583
0.18,0.5,META3_ANY,6771,20219,1350,71660,100000,26990,73010,0.25087069284920344,0.8337643147395641,0.8337643147395641,0.7799388325950435,0.22006116740495651,0.16623568526043592,0.20219,0.7491293071507966,0.0135,0.018490617723599508,0.63999999999872,0.39999999999920005,1.5999999999999999,low,1260900000.0,181,228222900000.0,0.12,0.19199999999999998,15444814340.588985,15444814340.588985,0.19199999999999998,46144388151.0,0.33470623318372633,6767.425328741762
0.17,0.5,META3_ANY,6772,20223,1349,71656,100000,26995,73005,0.2508612706056677,0.8338874522842015,0.8338874522842015,0.7798952970755014,0.22010470292449852,0.16611254771579856,0.20223,0.7491387293943322,0.01349,0.018478186425587288,0.65999999999868,0.39999999999920005,1.6499999999999997,low,1260900000.0,181,228222900000.0,0.12,0.19799999999999995,15927464788.732391,15927464788.732391,0.19799999999999995,46153517067.0,0.3450975310421274,6978.907370264943
0.16,0.5,META3_ANY,6772,20230,1349,71649,100000,27002,72998,0.2507962373157544,0.8338874522842015,0.8338874522842015,0.779819109916303,0.22018089008369704,0.16611254771579856,0.2023,0.7492037626842456,0.01349,0.018479958355023425,0.6799999999986399,0.39999999999920005,1.6999999999999995,low,1260900000.0,181,228222900000.0,0.12,0.20399999999999993,16410115236.875795,16410115236.875795,0.20399999999999993,46169492670.0,0.35543200255996654,7190.389411788123
0.15,0.5,META3_ANY,6791,20429,1330,71450,100000,27220,72780,0.24948567229977958,0.8362270656323113,0.8362270656323113,0.7776532178190881,0.22234678218091186,0.16377293436768872,0.20429,0.7505143277002204,0.0133,0.01827425116790327,0.6999999999986,0.39999999999920005,1.7499999999999998,low,1260900000.0,181,228222900000.0,0.12,0.20999999999999996,16892765685.019203,16892765685.019203,0.20999999999999996,46623656241.0,0.36232177068438515,7401.871453311304
0.14,0.5,META3_ANY,7145,24387,976,67492,100000,31532,68468,0.2265952048712419,0.8798177564339367,0.8798177564339367,0.7345748212322729,0.26542517876772714,0.12018224356606329,0.24387,0.773404795128758,0.00976,0.014254834375182567,0.71999999999856,0.39999999999920005,1.7999999999999998,low,1260900000.0,181,228222900000.0,0.12,0.21599999999999997,17375416133.16261,17375416133.16261,0.21599999999999997,55656718623.0,0.31218901442713265,7613.353494834484
0.13,0.5,META3_ANY,7145,24394,976,67485,100000,31539,68461,0.22654491264783283,0.8798177564339367,0.8798177564339367,0.7344986340730744,0.26550136592692564,0.12018224356606329,0.24394,0.7734550873521672,0.00976,0.014256291903419465,0.7399999999985201,0.39999999999920005,1.8499999999999999,low,1260900000.0,181,228222900000.0,0.12,0.22199999999999998,17858066581.306015,17858066581.306015,0.22199999999999998,55672694226.0,0.3207688585864419,7824.835536357663
0.12,0.5,META3_ANY,7164,24914,957,66965,100000,32078,67922,0.2233306315855103,0.8821573697820465,0.8821573697820465,0.7288390165326135,0.27116098346738643,0.11784263021795345,0.24914,0.7766693684144896,0.00957,0.01408969111628044,0.75999999999848,0.39999999999920005,1.8999999999999997,low,1260900000.0,181,228222900000.0,0.12,0.22799999999999995,18340717029.44942,18340717029.44942,0.22799999999999998,56859453306.0,0.3225623174873904,8036.3175778808445
0.11,0.5,META3_ANY,7172,25083,949,66796,100000,32255,67745,0.22235312354673695,0.8831424701391454,0.8831424701391454,0.7269996408319638,0.2730003591680362,0.11685752986085457,0.25083,0.777646876453263,0.00949,0.014008413905085245,0.77999999999844,0.39999999999920005,1.95,low,1260900000.0,181,228222900000.0,0.12,0.23399999999999999,18823367477.592827,18823367477.592827,0.23399999999999996,57245150007.0,0.328820301375594,8247.799619404024
0.1,0.5,META3_ANY,7250,26628,871,65251,100000,33878,66122,0.21400318790955783,0.8927471986208595,0.8927471986208595,0.7101840464088638,0.28981595359113616,0.1072528013791405,0.26628,0.7859968120904421,0.00871,0.013172620307915672,0.7999999999984001,0.39999999999920005,2.0,low,1260900000.0,181,228222900000.0,0.12,0.24,19306017925.736233,19306017925.736233,0.23999999999999996,60771193812.0,0.31768370365507004,8459.281660927205
0.09,0.5,META3_ANY,7251,26690,870,65189,100000,33941,66059,0.21363542618072537,0.8928703361654968,0.8928703361654968,0.7095092458559628,0.29049075414403724,0.10712966383450313,0.2669,0.7863645738192746,0.0087,0.013170044959808657,0.8199999999983602,0.39999999999920005,2.0500000000000003,low,1260900000.0,181,228222900000.0,0.12,0.24600000000000002,19788668373.879642,19788668373.879642,0.24600000000000002,60912692010.00001,0.3248693781360204,8670.763702450384
0.08,0.5,META3_ANY,7263,27101,858,64778,100000,34364,65636,0.21135490629728787,0.8943479867011451,0.8943479867011451,0.7050359712230215,0.2949640287769784,0.10565201329885482,0.27101,0.7886450937027122,0.00858,0.013072094582241452,0.83999999999832,0.39999999999920005,2.0999999999999996,low,1260900000.0,181,228222900000.0,0.12,0.25199999999999995,20271318822.023045,20271318822.023045,0.25199999999999995,61850688128.99999,0.32774605158383696,8882.245743973566
0.07,0.5,META3_ANY,7277,27522,844,64357,100000,34799,65201,0.20911520445989829,0.8960719123260682,0.8960719123260682,0.7004538577912254,0.29954614220877457,0.10392808767393179,0.27522,0.7908847955401017,0.00844,0.012944586739467186,0.85999999999828,0.39999999999920005,2.15,low,1260900000.0,181,228222900000.0,0.12,0.258,20753969270.166454,20753969270.166454,0.258,62811506538.0,0.33041667704006783,9093.727785496747
0.06,0.5,META3_ANY,7277,27524,844,64355,100000,34801,65199,0.20910318669003763,0.8960719123260682,0.8960719123260682,0.7004320900314545,0.2995679099685456,0.10392808767393179,0.27524,0.7908968133099623,0.00844,0.012944983818770227,0.8799999999982401,0.39999999999920005,2.1999999999999997,low,1260900000.0,181,228222900000.0,0.12,0.26399999999999996,21236619718.309856,21236619718.309856,0.26399999999999996,62816070996.0,0.3380762181012907,9305.209827019924
0.05,0.5,META3_ANY,7424,30066,697,61813,100000,37490,62510,0.19802614030408108,0.9141731313877601,0.9141731313877601,0.6727652673625094,0.3272347326374906,0.08582686861223987,0.30066,0.801973859695919,0.00697,0.011150215965445529,0.8999999999982,0.39999999999920005,2.2499999999999996,low,1260900000.0,181,228222900000.0,0.12,0.26999999999999996,21719270166.453262,21719270166.453262,0.26999999999999996,68617497114.0,0.3165267035369888,9516.691868543105
0.04,0.5,META3_ANY,7485,31524,636,60355,100000,39009,60991,0.19187879720064602,0.9216845216106391,0.9216845216106391,0.656896570489448,0.3431034295105519,0.07831547838936091,0.31524,0.808121202799354,0.00636,0.010427768031348887,0.9199999999981601,0.39999999999920005,2.3,low,1260900000.0,181,228222900000.0,0.12,0.27599999999999997,22201920614.59667,22201920614.59667,0.27599999999999997,71944986996.0,0.30859579717251256,9728.173910066285
0.03,0.5,META3_ANY,7507,32239,614,59640,100000,39746,60254,0.18887435213606402,0.924393547592661,0.924393547592661,0.6491145963713144,0.35088540362868553,0.075606452407339,0.32239,0.811125647863936,0.00614,0.010190194841836227,0.93999999999812,0.39999999999920005,2.3499999999999996,low,1260900000.0,181,228222900000.0,0.12,0.282,22684571062.740074,22684571062.740074,0.282,73576780731.0,0.3083115466233278,9939.655951589466
0.02,0.5,META3_ANY,7771,39752,350,52127,100000,47523,52477,0.16352082149695937,0.9569018593769241,0.9569018593769241,0.5673440067915411,0.43265599320845893,0.04309814062307597,0.39752,0.8364791785030407,0.0035,0.006669588581664348,0.9599999999980801,0.39999999999920005,2.4,low,1260900000.0,181,228222900000.0,0.12,0.288,23167221510.88348,23167221510.88348,0.288,90723167208.0,0.2553616923202014,10151.137993112647
0.01,0.5,META3_ANY,7858,44406,263,47473,100000,52264,47736,0.1503520587785091,0.9676148257603744,0.9676148257603744,0.5166904298044167,0.48330957019558335,0.03238517423962566,0.44406,0.8496479412214909,0.00263,0.0055094687447628625,0.97999999999804,0.39999999999920005,2.4499999999999997,low,1260900000.0,181,228222900000.0,0.12,0.294,23649871959.026886,23649871959.026886,0.294,101344660974.0,0.23336080787812066,10362.620034635826
