app,policy_area,tau,TP,FP,FN,TN,TP_meta3,FP_meta3,FN_meta3,TN_meta3,volume_scenario,posts_per_day,scenario_s_fp,scenario_s_fn,cost_fp_1,cost_fp_2,cost_fn_1,eur_per_FP,eur_per_FN,direct_fp_cost,direct_fn_cost,indirect_fp_cost,indirect_fn_cost,fp_cost_total,fn_cost_total,ecm_total_cost
Instagram,All Policies,0.33,6222,18566,2844,272368,6057,14026,2064,77853,mid,2434800000.0,0.12,0.03,0.06062081759017839,0.026201484330910456,0.018142211234177197,0.0180528112320614,0.0,1611.9428574669355,51.59644874999995,253.2087303408932,0.0,1865.1515878078287,51.59644874999995,1916.7480365578288
Instagram,All Policies,0.33,6222,18566,2844,272368,6057,14026,2064,77853,mid,2434800000.0,0.12,0.075,0.06062081759017839,0.026201484330910456,0.018142211234177197,0.0180528112320614,0.0,1611.9428574669355,51.59644874999995,253.2087303408932,0.0,1865.1515878078287,51.59644874999995,1916.7480365578288
Instagram,All Policies,0.33,6222,18566,2844,272368,6057,14026,2064,77853,mid,2434800000.0,0.12,0.5,0.06062081759017839,0.026201484330910456,0.018142211234177197,0.0180528112320614,0.0,1611.9428574669355,51.59644874999995,253.2087303408932,0.0,1865.1515878078287,51.59644874999995,1916.7480365578288
Instagram,All Policies,0.33,6222,18566,2844,272368,6057,14026,2064,77853,mid,2434800000.0,0.27,0.01,0.06062081759017839,0.026201484330910456,0.018142211234177197,0.0406188252721382,0.0,1611.9428574669355,51.59644874999995,569.7196432670104,0.0,2181.6625007339458,51.59644874999995,2233.258949483946
Instagram,All Policies,0.33,6222,18566,2844,272368,6057,14026,2064,77853,mid,2434800000.0,0.27,0.03,0.06062081759017839,0.026201484330910456,0.018142211234177197,0.0406188252721382,0.0,1611.9428574669355,51.59644874999995,569.7196432670104,0.0,2181.6625007339458,51.59644874999995,2233.258949483946
Instagram,All Policies,0.33,6222,18566,2844,272368,6057,14026,2064,77853,mid,2434800000.0,0.27,0.075,0.06062081759017839,0.026201484330910456,0.018142211234177197,0.0406188252721382,0.0,1611.9428574669355,51.59644874999995,569.7196432670104,0.0,2181.6625007339458,51.59644874999995,2233.258949483946
Instagram,All Policies,0.33,6222,18566,2844,272368,6057,14026,2064,77853,mid,2434800000.0,0.27,0.5,0.06062081759017839,0.026201484330910456,0.018142211234177197,0.0406188252721382,0.0,1611.9428574669355,51.59644874999995,569.7196432670104,0.0,2181.6625007339458,51.59644874999995,2233.258949483946
Instagram,All Policies,0.34,6061,17755,3005,273179,5912,13306,2209,78573,high,3695700000.0,0.06,0.01,0.060296388557019784,0.026146761619811734,0.018300949667221282,0.0055527723200434,0.0,1534.7981313896435,54.99435374999995,73.88518849049748,0.0,1608.683319880141,54.99435374999995,1663.6776736301408
Instagram,All Policies,0.34,6061,17755,3005,273179,5912,13306,2209,78573,high,3695700000.0,0.06,0.03,0.060296388557019784,0.026146761619811734,0.018300949667221282,0.0055527723200434,0.0,1534.7981313896435,54.99435374999995,73.88518849049748,0.0,1608.683319880141,54.99435374999995,1663.6776736301408
Instagram,All Policies,0.34,6061,17755,3005,273179,5912,13306,2209,78573,high,3695700000.0,0.06,0.075,0.060296388557019784,0.026146761619811734,0.018300949667221282,0.0055527723200434,0.0,1534.7981313896435,54.99435374999995,73.88518849049748,0.0,1608.683319880141,54.99435374999995,1663.6776736301408
Instagram,All Policies,0.34,6061,17755,3005,273179,5912,13306,2209,78573,high,3695700000.0,0.06,0.5,0.060296388557019784,0.026146761619811734,0.018300949667221282,0.0055527723200434,0.0,1534.7981313896435,54.99435374999995,73.88518849049748,0.0,1608.683319880141,54.99435374999995,1663.6776736301408
Instagram,All Policies,0.34,6061,17755,3005,273179,5912,13306,2209,78573,high,3695700000.0,0.12,0.01,0.060296388557019784,0.026146761619811734,0.018300949667221282,0.0111055446400869,0.0,1534.7981313896435,54.99435374999995,147.7703769809963,0.0,1682.5685083706398,54.99435374999995,1737.5628621206397
Instagram,All Policies,0.34,6061,17755,3005,273179,5912,13306,2209,78573,high,3695700000.0,0.12,0.03,0.060296388557019784,0.026146761619811734,0.018300949667221282,0.0111055446400869,0.0,1534.7981313896435,54.99435374999995,147.7703769809963,0.0,1682.5685083706398,54.99435374999995,1737.5628621206397
Instagram,All Policies,0.34,6061,17755,3005,273179,5912,13306,2209,78573,high,3695700000.0,0.12,0.075,0.060296388557019784,0.026146761619811734,0.018300949667221282,0.0111055446400869,0.0,1534.7981313896435,54.99435374999995,147.7703769809963,0.0,1682.5685083706398,54.99435374999995,1737.5628621206397
Instagram,All Policies,0.34,6061,17755,3005,273179,5912,13306,2209,78573,high,3695700000.0,0.12,0.5,0.060296388557019784,0.026146761619811734,0.018300949667221282,0.0111055446400869,0.0,1534.7981313896435,54.99435374999995,147.7703769809963,0.0,1682.5685083706398,54.99435374999995,1737.5628621206397
Instagram,All Policies,0.34,6061,17755,3005,273179,5912,13306,2209,78573,high,3695700000.0,0.27,0.01,0.060296388557019784,0.026146761619811734,0.018300949667221282,0.0249874754401956,0.0,1534.7981313896435,54.99435374999995,332.48334820724267,0.0,1867.2814795968861,54.99435374999995,1922.275833346886
Instagram,All Policies,0.34,6061,17755,3005,273179,5912,13306,2209,78573,high,3695700000.0,0.27,0.03,0.060296388557019784,0.026146761619811734,0.018300949667221282,0.0249874754401956,0.0,1534.7981313896435,54.99435374999995,332.48334820724267,0.0,1867.2814795968861,54.99435374999995,1922.275833346886
Instagram,All Policies,0.34,6061,17755,3005,273179,5912,13306,2209,78573,high,3695700000.0,0.27,0.075,0.060296388557019784,0.026146761619811734,0.018300949667221282,0.0249874754401956,0.0,1534.7981313896435,54.99435374999995,332.48334820724267,0.0,1867.2814795968861,54.99435374999995,1922.275833346886
Instagram,All Policies,0.34,6061,17755,3005,273179,5912,13306,2209,78573,high,3695700000.0,0.27,0.5,0.060296388557019784,0.026146761619811734,0.018300949667221282,0.0249874754401956,0.0,1534.7981313896435,54.99435374999995,332.48334820724267,0.0,1867.2814795968861,54.99435374999995,1922.275833346886
Instagram,All Policies,0.34,6061,17755,3005,273179,5912,13306,2209,78573,low,1260900000.0,0.06,0.01,0.060296388557019784,0.026146761619811734,0.018300949667221282,0.0162751849180622,0.0,1534.7981313896435,54.99435374999995,216.55761051973565,0.0,1751.355741909379,54.99435374999995,1806.350095659379
Instagram,All Policies,0.34,6061,17755,3005,273179,5912,13306,2209,78573,low,1260900000.0,0.06,0.03,0.060296388557019784,0.026146761619811734,0.018300949667221282,0.0162751849180622,0.0,1534.7981313896435,54.99435374999995,216.55761051973565,0.0,1751.355741909379,54.99435374999995,1806.350095659379
Instagram,All Policies,0.34,6061,17755,3005,273179,5912,13306,2209,78573,low,1260900000.0,0.06,0.075,0.060296388557019784,0.026146761619811734,0.018300949667221282,0.0162751849180622,0.0,1534.7981313896435,54.99435374999995,216.55761051973565,0.0,1751.355741909379,54.99435374999995,1806.350095659379
Instagram,All Policies,0.34,6061,17755,3005,273179,5912,13306,2209,78573,low,1260900000.0,0.06,0.5,0.060296388557019784,0.026146761619811734,0.018300949667221282,0.0162751849180622,0.0,1534.7981313896435,54.99435374999995,216.55761051973565,0.0,1751.355741909379,54.99435374999995,1806.350095659379
Instagram,All Policies,0.34,6061,17755,3005,273179,5912,13306,2209,78573,low,1260900000.0,0.12,0.01,0.060296388557019784,0.026146761619811734,0.018300949667221282,0.0325503698361245,0.0,1534.7981313896435,54.99435374999995,433.1152210394726,0.0,1967.913352429116,54.99435374999995,2022.9077061791158
Instagram,All Policies,0.34,6061,17755,3005,273179,5912,13306,2209,78573,low,1260900000.0,0.12,0.03,0.060296388557019784,0.026146761619811734,0.018300949667221282,0.0325503698361245,0.0,1534.7981313896435,54.99435374999995,433.1152210394726,0.0,1967.913352429116,54.99435374999995,2022.9077061791158
Instagram,All Policies,0.34,6061,17755,3005,273179,5912,13306,2209,78573,low,1260900000.0,0.12,0.075,0.060296388557019784,0.026146761619811734,0.018300949667221282,0.0325503698361245,0.0,1534.7981313896435,54.99435374999995,433.1152210394726,0.0,1967.913352429116,54.99435374999995,2022.9077061791158
Instagram,All Policies,0.34,6061,17755,3005,273179,5912,13306,2209,78573,low,1260900000.0,0.12,0.5,0.060296388557019784,0.026146761619811734,0.018300949667221282,0.0325503698361245,0.0,1534.7981313896435,54.99435374999995,433.1152210394726,0.0,1967.913352429116,54.99435374999995,2022.9077061791158
Instagram,All Policies,0.34,6061,17755,3005,273179,5912,13306,2209,78573,low,1260900000.0,0.27,0.01,0.060296388557019784,0.026146761619811734,0.018300949667221282,0.0732383321312801,0.0,1534.7981313896435,54.99435374999995,974.509247338813,0.0,2509.3073787284566,54.99435374999995,2564.3017324784564
Instagram,All Policies,0.34,6061,17755,3005,273179,5912,13306,2209,78573,low,1260900000.0,0.27,0.03,0.060296388557019784,0.026146761619811734,0.018300949667221282,0.0732383321312801,0.0,1534.7981313896435,54.99435374999995,974.509247338813,0.0,2509.3073787284566,54.99435374999995,2564.3017324784564
Instagram,All Policies,0.34,6061,17755,3005,273179,5912,13306,2209,78573,low,1260900000.0,0.27,0.075,0.060296388557019784,0.026146761619811734,0.018300949667221282,0.0732383321312801,0.0,1534.7981313896435,54.99435374999995,974.509247338813,0.0,2509.3073787284566,54.99435374999995,2564.3017324784564
Instagram,All Policies,0.34,6061,17755,3005,273179,5912,13306,2209,78573,low,1260900000.0,0.27,0.5,0.060296388557019784,0.026146761619811734,0.018300949667221282,0.0732383321312801,0.0,1534.7981313896435,54.99435374999995,974.509247338813,0.0,2509.3073787284566,54.99435374999995,2564.3017324784564
Instagram,All Policies,0.34,6061,17755,3005,273179,5912,13306,2209,78573,mid,2434800000.0,0.06,0.01,0.060296388557019784,0.026146761619811734,0.018300949667221282,0.0084283639983508,0.0,1534.7981313896435,54.99435374999995,112.14781136205576,0.0,1646.9459427516992,54.99435374999995,1701.940296501699
Instagram,All Policies,0.34,6061,17755,3005,273179,5912,13306,2209,78573,mid,2434800000.0,0.06,0.03,0.060296388557019784,0.026146761619811734,0.018300949667221282,0.0084283639983508,0.0,1534.7981313896435,54.99435374999995,112.14781136205576,0.0,1646.9459427516992,54.99435374999995,1701.940296501699
Instagram,All Policies,0.34,6061,17755,3005,273179,5912,13306,2209,78573,mid,2434800000.0,0.06,0.075,0.060296388557019784,0.026146761619811734,0.018300949667221282,0.0084283639983508,0.0,1534.7981313896435,54.99435374999995,112.14781136205576,0.0,1646.9459427516992,54.99435374999995,1701.940296501699
Instagram,All Policies,0.34,6061,17755,3005,273179,5912,13306,2209,78573,mid,2434800000.0,0.06,0.5,0.060296388557019784,0.026146761619811734,0.018300949667221282,0.0084283639983508,0.0,1534.7981313896435,54.99435374999995,112.14781136205576,0.0,1646.9459427516992,54.99435374999995,1701.940296501699
Instagram,All Policies,0.34,6061,17755,3005,273179,5912,13306,2209,78573,mid,2434800000.0,0.12,0.01,0.060296388557019784,0.026146761619811734,0.018300949667221282,0.0168567279967017,0.0,1534.7981313896435,54.99435374999995,224.2956227241128,0.0,1759.0937541137562,54.99435374999995,1814.088107863756
Instagram,All Policies,0.34,6061,17755,3005,273179,5912,13306,2209,78573,mid,2434800000.0,0.12,0.03,0.060296388557019784,0.026146761619811734,0.018300949667221282,0.0168567279967017,0.0,1534.7981313896435,54.99435374999995,224.2956227241128,0.0,1759.0937541137562,54.99435374999995,1814.088107863756
Instagram,All Policies,0.34,6061,17755,3005,273179,5912,13306,2209,78573,mid,2434800000.0,0.12,0.075,0.060296388557019784,0.026146761619811734,0.018300949667221282,0.0168567279967017,0.0,1534.7981313896435,54.99435374999995,224.2956227241128,0.0,1759.0937541137562,54.99435374999995,1814.088107863756
Instagram,All Policies,0.34,6061,17755,3005,273179,5912,13306,2209,78573,mid,2434800000.0,0.12,0.5,0.060296388557019784,0.026146761619811734,0.018300949667221282,0.0168567279967017,0.0,1534.7981313896435,54.99435374999995,224.2956227241128,0.0,1759.0937541137562,54.99435374999995,1814.088107863756
Instagram,All Policies,0.34,6061,17755,3005,273179,5912,13306,2209,78573,mid,2434800000.0,0.27,0.01,0.060296388557019784,0.026146761619811734,0.018300949667221282,0.0379276379925789,0.0,1534.7981313896435,54.99435374999995,504.66515112925487,0.0,2039.4632825188983,54.99435374999995,2094.457636268898
Instagram,All Policies,0.34,6061,17755,3005,273179,5912,13306,2209,78573,mid,2434800000.0,0.27,0.03,0.060296388557019784,0.026146761619811734,0.018300949667221282,0.0379276379925789,0.0,1534.7981313896435,54.99435374999995,504.66515112925487,0.0,2039.4632825188983,54.99435374999995,2094.457636268898
Instagram,All Policies,0.34,6061,17755,3005,273179,5912,13306,2209,78573,mid,2434800000.0,0.27,0.075,0.060296388557019784,0.026146761619811734,0.018300949667221282,0.0379276379925789,0.0,1534.7981313896435,54.99435374999995,504.66515112925487,0.0,2039.4632825188983,54.99435374999995,2094.457636268898
Instagram,All Policies,0.34,6061,17755,3005,273179,5912,13306,2209,78573,mid,2434800000.0,0.27,0.5,0.060296388557019784,0.026146761619811734,0.018300949667221282,0.0379276379925789,0.0,1534.7981313896435,54.99435374999995,504.66515112925487,0.0,2039.4632825188983,54.99435374999995,2094.457636268898
Instagram,All Policies,0.35,5857,16683,3209,274251,5723,12329,2398,79550,high,3695700000.0,0.06,0.01,0.05981800851492182,0.026073783469808057,0.01847920652851354,0.0052671063303371,0.0,1432.9327656812484,59.29977374999995,64.9381539467261,0.0,1497.8709196279744,59.29977374999995,1557.1706933779744
Instagram,All Policies,0.35,5857,16683,3209,274251,5723,12329,2398,79550,high,3695700000.0,0.06,0.03,0.05981800851492182,0.026073783469808057,0.01847920652851354,0.0052671063303371,0.0,1432.9327656812484,59.29977374999995,64.9381539467261,0.0,1497.8709196279744,59.29977374999995,1557.1706933779744
Instagram,All Policies,0.35,5857,16683,3209,274251,5723,12329,2398,79550,high,3695700000.0,0.06,0.075,0.05981800851492182,0.026073783469808057,0.01847920652851354,0.0052671063303371,0.0,1432.9327656812484,59.29977374999995,64.9381539467261,0.0,1497.8709196279744,59.29977374999995,1557.1706933779744
Instagram,All Policies,0.35,5857,16683,3209,274251,5723,12329,2398,79550,high,3695700000.0,0.06,0.5,0.05981800851492182,0.026073783469808057,0.01847920652851354,0.0052671063303371,0.0,1432.9327656812484,59.29977374999995,64.9381539467261,0.0,1497.8709196279744,59.29977374999995,1557.1706933779744
Instagram,All Policies,0.35,5857,16683,3209,274251,5723,12329,2398,79550,high,3695700000.0,0.12,0.01,0.05981800851492182,0.026073783469808057,0.01847920652851354,0.0105342126606743,0.0,1432.9327656812484,59.29977374999995,129.87630789345343,0.0,1562.8090735747019,59.29977374999995,1622.1088473247019
Instagram,All Policies,0.35,5857,16683,3209,274251,5723,12329,2398,79550,high,3695700000.0,0.12,0.03,0.05981800851492182,0.026073783469808057,0.01847920652851354,0.0105342126606743,0.0,1432.9327656812484,59.29977374999995,129.87630789345343,0.0,1562.8090735747019,59.29977374999995,1622.1088473247019
Instagram,All Policies,0.35,5857,16683,3209,274251,5723,12329,2398,79550,high,3695700000.0,0.12,0.075,0.05981800851492182,0.026073783469808057,0.01847920652851354,0.0105342126606743,0.0,1432.9327656812484,59.29977374999995,129.87630789345343,0.0,1562.8090735747019,59.29977374999995,1622.1088473247019
Instagram,All Policies,0.35,5857,16683,3209,274251,5723,12329,2398,79550,high,3695700000.0,0.12,0.5,0.05981800851492182,0.026073783469808057,0.01847920652851354,0.0105342126606743,0.0,1432.9327656812484,59.29977374999995,129.87630789345343,0.0,1562.8090735747019,59.29977374999995,1622.1088473247019
Instagram,All Policies,0.35,5857,16683,3209,274251,5723,12329,2398,79550,high,3695700000.0,0.27,0.01,0.05981800851492182,0.026073783469808057,0.01847920652851354,0.0237019784865173,0.0,1432.9327656812484,59.29977374999995,292.2216927602718,0.0,1725.15445844152,59.29977374999995,1784.45423219152
Instagram,All Policies,0.35,5857,16683,3209,274251,5723,12329,2398,79550,high,3695700000.0,0.27,0.03,0.05981800851492182,0.026073783469808057,0.01847920652851354,0.0237019784865173,0.0,1432.9327656812484,59.29977374999995,292.2216927602718,0.0,1725.15445844152,59.29977374999995,1784.45423219152
Instagram,All Policies,0.35,5857,16683,3209,274251,5723,12329,2398,79550,high,3695700000.0,0.27,0.075,0.05981800851492182,0.026073783469808057,0.01847920652851354,0.0237019784865173,0.0,1432.9327656812484,59.29977374999995,292.2216927602718,0.0,1725.15445844152,59.29977374999995,1784.45423219152
Instagram,All Policies,0.35,5857,16683,3209,274251,5723,12329,2398,79550,high,3695700000.0,0.27,0.5,0.05981800851492182,0.026073783469808057,0.01847920652851354,0.0237019784865173,0.0,1432.9327656812484,59.29977374999995,292.2216927602718,0.0,1725.15445844152,59.29977374999995,1784.45423219152
Instagram,All Policies,0.35,5857,16683,3209,274251,5723,12329,2398,79550,low,1260900000.0,0.06,0.01,0.05981800851492182,0.026073783469808057,0.01847920652851354,0.0154378974264629,0.0,1432.9327656812484,59.29977374999995,190.3338373708611,0.0,1623.2666030521095,59.29977374999995,1682.5663768021095
Instagram,All Policies,0.35,5857,16683,3209,274251,5723,12329,2398,79550,low,1260900000.0,0.06,0.03,0.05981800851492182,0.026073783469808057,0.01847920652851354,0.0154378974264629,0.0,1432.9327656812484,59.29977374999995,190.3338373708611,0.0,1623.2666030521095,59.29977374999995,1682.5663768021095
Instagram,All Policies,0.35,5857,16683,3209,274251,5723,12329,2398,79550,low,1260900000.0,0.06,0.075,0.05981800851492182,0.026073783469808057,0.01847920652851354,0.0154378974264629,0.0,1432.9327656812484,59.29977374999995,190.3338373708611,0.0,1623.2666030521095,59.29977374999995,1682.5663768021095
Instagram,All Policies,0.35,5857,16683,3209,274251,5723,12329,2398,79550,low,1260900000.0,0.06,0.5,0.05981800851492182,0.026073783469808057,0.01847920652851354,0.0154378974264629,0.0,1432.9327656812484,59.29977374999995,190.3338373708611,0.0,1623.2666030521095,59.29977374999995,1682.5663768021095
Instagram,All Policies,0.35,5857,16683,3209,274251,5723,12329,2398,79550,low,1260900000.0,0.12,0.01,0.05981800851492182,0.026073783469808057,0.01847920652851354,0.0308757948529259,0.0,1432.9327656812484,59.29977374999995,380.66767474172343,0.0,1813.6004404229718,59.29977374999995,1872.9002141729718
Instagram,All Policies,0.35,5857,16683,3209,274251,5723,12329,2398,79550,low,1260900000.0,0.12,0.03,0.05981800851492182,0.026073783469808057,0.01847920652851354,0.0308757948529259,0.0,1432.9327656812484,59.29977374999995,380.66767474172343,0.0,1813.6004404229718,59.29977374999995,1872.9002141729718
Instagram,All Policies,0.35,5857,16683,3209,274251,5723,12329,2398,79550,low,1260900000.0,0.12,0.075,0.05981800851492182,0.026073783469808057,0.01847920652851354,0.0308757948529259,0.0,1432.9327656812484,59.29977374999995,380.66767474172343,0.0,1813.6004404229718,59.29977374999995,1872.9002141729718
Instagram,All Policies,0.35,5857,16683,3209,274251,5723,12329,2398,79550,low,1260900000.0,0.12,0.5,0.05981800851492182,0.026073783469808057,0.01847920652851354,0.0308757948529259,0.0,1432.9327656812484,59.29977374999995,380.66767474172343,0.0,1813.6004404229718,59.29977374999995,1872.9002141729718
Instagram,All Policies,0.35,5857,16683,3209,274251,5723,12329,2398,79550,low,1260900000.0,0.27,0.01,0.05981800851492182,0.026073783469808057,0.01847920652851354,0.0694705384190834,0.0,1432.9327656812484,59.29977374999995,856.5022681688793,0.0,2289.4350338501276,59.29977374999995,2348.7348076001276
Instagram,All Policies,0.35,5857,16683,3209,274251,5723,12329,2398,79550,low,1260900000.0,0.27,0.03,0.05981800851492182,0.026073783469808057,0.01847920652851354,0.0694705384190834,0.0,1432.9327656812484,59.29977374999995,856.5022681688793,0.0,2289.4350338501276,59.29977374999995,2348.7348076001276
Instagram,All Policies,0.35,5857,16683,3209,274251,5723,12329,2398,79550,low,1260900000.0,0.27,0.075,0.05981800851492182,0.026073783469808057,0.01847920652851354,0.0694705384190834,0.0,1432.9327656812484,59.29977374999995,856.5022681688793,0.0,2289.4350338501276,59.29977374999995,2348.7348076001276
Instagram,All Policies,0.35,5857,16683,3209,274251,5723,12329,2398,79550,low,1260900000.0,0.27,0.5,0.05981800851492182,0.026073783469808057,0.01847920652851354,0.0694705384190834,0.0,1432.9327656812484,59.29977374999995,856.5022681688793,0.0,2289.4350338501276,59.29977374999995,2348.7348076001276
Instagram,All Policies,0.35,5857,16683,3209,274251,5723,12329,2398,79550,mid,2434800000.0,0.06,0.01,0.05981800851492182,0.026073783469808057,0.01847920652851354,0.0079947613212695,0.0,1432.9327656812484,59.29977374999995,98.56741232993167,0.0,1531.50017801118,59.29977374999995,1590.79995176118
Instagram,All Policies,0.35,5857,16683,3209,274251,5723,12329,2398,79550,mid,2434800000.0,0.06,0.03,0.05981800851492182,0.026073783469808057,0.01847920652851354,0.0079947613212695,0.0,1432.9327656812484,59.29977374999995,98.56741232993167,0.0,1531.50017801118,59.29977374999995,1590.79995176118
Instagram,All Policies,0.35,5857,16683,3209,274251,5723,12329,2398,79550,mid,2434800000.0,0.06,0.075,0.05981800851492182,0.026073783469808057,0.01847920652851354,0.0079947613212695,0.0,1432.9327656812484,59.29977374999995,98.56741232993167,0.0,1531.50017801118,59.29977374999995,1590.79995176118
Instagram,All Policies,0.35,5857,16683,3209,274251,5723,12329,2398,79550,mid,2434800000.0,0.06,0.5,0.05981800851492182,0.026073783469808057,0.01847920652851354,0.0079947613212695,0.0,1432.9327656812484,59.29977374999995,98.56741232993167,0.0,1531.50017801118,59.29977374999995,1590.79995176118
Instagram,All Policies,0.35,5857,16683,3209,274251,5723,12329,2398,79550,mid,2434800000.0,0.12,0.01,0.05981800851492182,0.026073783469808057,0.01847920652851354,0.0159895226425391,0.0,1432.9327656812484,59.29977374999995,197.13482465986456,0.0,1630.067590341113,59.29977374999995,1689.367364091113
Instagram,All Policies,0.35,5857,16683,3209,274251,5723,12329,2398,79550,mid,2434800000.0,0.12,0.03,0.05981800851492182,0.026073783469808057,0.01847920652851354,0.0159895226425391,0.0,1432.9327656812484,59.29977374999995,197.13482465986456,0.0,1630.067590341113,59.29977374999995,1689.367364091113
Instagram,All Policies,0.35,5857,16683,3209,274251,5723,12329,2398,79550,mid,2434800000.0,0.12,0.075,0.05981800851492182,0.026073783469808057,0.01847920652851354,0.0159895226425391,0.0,1432.9327656812484,59.29977374999995,197.13482465986456,0.0,1630.067590341113,59.29977374999995,1689.367364091113
Instagram,All Policies,0.35,5857,16683,3209,274251,5723,12329,2398,79550,mid,2434800000.0,0.12,0.5,0.05981800851492182,0.026073783469808057,0.01847920652851354,0.0159895226425391,0.0,1432.9327656812484,59.29977374999995,197.13482465986456,0.0,1630.067590341113,59.29977374999995,1689.367364091113
Instagram,All Policies,0.35,5857,16683,3209,274251,5723,12329,2398,79550,mid,2434800000.0,0.27,0.01,0.05981800851492182,0.026073783469808057,0.01847920652851354,0.0359764259457131,0.0,1432.9327656812484,59.29977374999995,443.5533554846968,0.0,1876.4861211659452,59.29977374999995,1935.7858949159452
Instagram,All Policies,0.35,5857,16683,3209,274251,5723,12329,2398,79550,mid,2434800000.0,0.27,0.03,0.05981800851492182,0.026073783469808057,0.01847920652851354,0.0359764259457131,0.0,1432.9327656812484,59.29977374999995,443.5533554846968,0.0,1876.4861211659452,59.29977374999995,1935.7858949159452
Instagram,All Policies,0.35,5857,16683,3209,274251,5723,12329,2398,79550,mid,2434800000.0,0.27,0.075,0.05981800851492182,0.026073783469808057,0.01847920652851354,0.0359764259457131,0.0,1432.9327656812484,59.29977374999995,443.5533554846968,0.0,1876.4861211659452,59.29977374999995,1935.7858949159452
Instagram,All Policies,0.35,5857,16683,3209,274251,5723,12329,2398,79550,mid,2434800000.0,0.27,0.5,0.05981800851492182,0.026073783469808057,0.01847920652851354,0.0359764259457131,0.0,1432.9327656812484,59.29977374999995,443.5533554846968,0.0,1876.4861211659452,59.29977374999995,1935.7858949159452
Instagram,All Policies,0.36,5685,14851,3381,276083,5575,11303,2546,80576,high,3695700000.0,0.06,0.01,0.06064658247047775,0.026244897502985795,0.01831598380656609,0.0050047197591823,0.0,1290.4253690859073,61.92634124999994,56.568347438037534,0.0,1346.9937165239448,61.92634124999994,1408.9200577739448
Instagram,All Policies,0.36,5685,14851,3381,276083,5575,11303,2546,80576,high,3695700000.0,0.06,0.03,0.06064658247047775,0.026244897502985795,0.01831598380656609,0.0050047197591823,0.0,1290.4253690859073,61.92634124999994,56.568347438037534,0.0,1346.9937165239448,61.92634124999994,1408.9200577739448
Instagram,All Policies,0.36,5685,14851,3381,276083,5575,11303,2546,80576,high,3695700000.0,0.06,0.075,0.06064658247047775,0.026244897502985795,0.01831598380656609,0.0050047197591823,0.0,1290.4253690859073,61.92634124999994,56.568347438037534,0.0,1346.9937165239448,61.92634124999994,1408.9200577739448
Instagram,All Policies,0.36,5685,14851,3381,276083,5575,11303,2546,80576,high,3695700000.0,0.06,0.5,0.06064658247047775,0.026244897502985795,0.01831598380656609,0.0050047197591823,0.0,1290.4253690859073,61.92634124999994,56.568347438037534,0.0,1346.9937165239448,61.92634124999994,1408.9200577739448
Instagram,All Policies,0.36,5685,14851,3381,276083,5575,11303,2546,80576,high,3695700000.0,0.12,0.01,0.06064658247047775,0.026244897502985795,0.01831598380656609,0.0100094395183646,0.0,1290.4253690859073,61.92634124999994,113.13669487607507,0.0,1403.5620639619824,61.92634124999994,1465.4884052119824
Instagram,All Policies,0.36,5685,14851,3381,276083,5575,11303,2546,80576,high,3695700000.0,0.12,0.03,0.06064658247047775,0.026244897502985795,0.01831598380656609,0.0100094395183646,0.0,1290.4253690859073,61.92634124999994,113.13669487607507,0.0,1403.5620639619824,61.92634124999994,1465.4884052119824
Instagram,All Policies,0.36,5685,14851,3381,276083,5575,11303,2546,80576,high,3695700000.0,0.12,0.075,0.06064658247047775,0.026244897502985795,0.01831598380656609,0.0100094395183646,0.0,1290.4253690859073,61.92634124999994,113.13669487607507,0.0,1403.5620639619824,61.92634124999994,1465.4884052119824
Instagram,All Policies,0.36,5685,14851,3381,276083,5575,11303,2546,80576,high,3695700000.0,0.12,0.5,0.06064658247047775,0.026244897502985795,0.01831598380656609,0.0100094395183646,0.0,1290.4253690859073,61.92634124999994,113.13669487607507,0.0,1403.5620639619824,61.92634124999994,1465.4884052119824
Instagram,All Policies,0.36,5685,14851,3381,276083,5575,11303,2546,80576,high,3695700000.0,0.27,0.01,0.06064658247047775,0.026244897502985795,0.01831598380656609,0.0225212389163205,0.0,1290.4253690859073,61.92634124999994,254.55756347117062,0.0,1544.982932557078,61.92634124999994,1606.9092738070779
Instagram,All Policies,0.36,5685,14851,3381,276083,5575,11303,2546,80576,high,3695700000.0,0.27,0.03,0.06064658247047775,0.026244897502985795,0.01831598380656609,0.0225212389163205,0.0,1290.4253690859073,61.92634124999994,254.55756347117062,0.0,1544.982932557078,61.92634124999994,1606.9092738070779
Instagram,All Policies,0.36,5685,14851,3381,276083,5575,11303,2546,80576,high,3695700000.0,0.27,0.075,0.06064658247047775,0.026244897502985795,0.01831598380656609,0.0225212389163205,0.0,1290.4253690859073,61.92634124999994,254.55756347117062,0.0,1544.982932557078,61.92634124999994,1606.9092738070779
Instagram,All Policies,0.36,5685,14851,3381,276083,5575,11303,2546,80576,high,3695700000.0,0.27,0.5,0.06064658247047775,0.026244897502985795,0.01831598380656609,0.0225212389163205,0.0,1290.4253690859073,61.92634124999994,254.55756347117062,0.0,1544.982932557078,61.92634124999994,1606.9092738070779
Instagram,All Policies,0.36,5685,14851,3381,276083,5575,11303,2546,80576,low,1260900000.0,0.06,0.01,0.06064658247047775,0.026244897502985795,0.01831598380656609,0.0146688419494092,0.0,1290.4253690859073,61.92634124999994,165.8019205541722,0.0,1456.2272896400796,61.92634124999994,1518.1536308900795
